Order ID,Contract Number,Client Name,Client Region,Delivery Country,Division,Product Category,Defense Platform,Serial Number,Order Date,Scheduled Delivery Date,Actual Delivery Date,Delivery Status,Unit Price USD,Quantity Ordered,Total Contract Value USD,Production Cost USD,Gross Margin USD,Quality Control Score,Security Clearance Level,Warranty Period Months
ORD-10331,ALPHA-CNT-2024-151,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Encrypted Comms Server,Airborne,SN-ALPHA-208975,14/10/2025,17/12/2025,7/12/2025,Delivered On Time,627263,12,7527156,5141933.7,2385222.3,98.73,Level 1 Standard,36
ORD-10332,ALPHA-CNT-2025-469,Ministry of Defense - Poland,Europe,Poland,Land Defense,Ballistic Shielding Suite,Maritime,SN-ALPHA-315565,6/9/2024,12/12/2024,12/12/2024,Delivered On Time,204226,49,10007074,6915930.34,3091143.66,99.02,Level 2 Restricted,24
ORD-10333,ALPHA-CNT-2023-821,Ministry of Defense - Poland,Europe,Poland,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-663876,2/11/2025,31/12/2025,,Under Testing,1012454,17,17211718,12050712.06,5161005.94,88.11,Level 3 Top Secret,12
ORD-10334,ALPHA-CNT-2024-303,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-969005,28/5/2023,24/7/2023,22/7/2023,Delivered On Time,541818,42,22756356,13461837.17,9294518.83,88.9,Level 3 Top Secret,48
ORD-10335,ALPHA-CNT-2025-380,Ministry of Defense - Japan,Asia Pacific,Japan,Aerospace Systems,Jet Engine Turbine Component,Digital Command,SN-ALPHA-836879,1/3/2023,19/8/2023,19/8/2023,Delivered On Time,106396,30,3191880,2058553.06,1133326.94,90.98,Level 1 Standard,36
ORD-10336,ALPHA-CNT-2023-477,Ministry of Defense - Chile,LATAM,Chile,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-877388,27/3/2025,4/6/2025,30/5/2025,Delivered On Time,168920,29,4898680,3450133.25,1448546.75,95.96,Level 1 Standard,12
ORD-10337,ALPHA-CNT-2024-943,Ministry of Defense - UAE,Middle East,UAE,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-912863,4/3/2024,11/6/2024,8/6/2024,Delivered On Time,456547,19,8674393,6874063.64,1800329.36,98.57,Level 2 Restricted,24
ORD-10338,ALPHA-CNT-2025-575,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Encrypted Comms Server,Ground Tactical,SN-ALPHA-556379,27/2/2024,8/6/2024,30/5/2024,Delivered On Time,244999,46,11269954,8248567.06,3021386.94,93.47,Level 3 Top Secret,60
ORD-10339,ALPHA-CNT-2023-617,Ministry of Defense - Japan,Asia Pacific,Japan,Cyber Security,Encrypted Comms Server,Digital Command,SN-ALPHA-777968,7/2/2025,1/5/2025,26/4/2025,Delivered On Time,113014,11,1243154,970469.34,272684.66,95.22,Level 1 Standard,60
ORD-10340,ALPHA-CNT-2024-506,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Cyber Security,Encrypted Comms Server,Digital Command,SN-ALPHA-956429,13/2/2025,10/6/2025,16/6/2025,Delivered Delayed,644699,34,21919766,16232748.79,5687017.21,90.24,Level 2 Restricted,36
ORD-10341,ALPHA-CNT-2025-750,Ministry of Defense - USA,North America,USA,Aerospace Systems,Recon Surveillance Drone,Digital Command,SN-ALPHA-175623,26/6/2025,16/9/2025,14/9/2025,Delivered On Time,235550,7,1648850,1150780.63,498069.37,97.58,Level 1 Standard,12
ORD-10342,ALPHA-CNT-2023-226,Ministry of Defense - USA,North America,USA,Cyber Security,Quantum Cipher Hardware,Airborne,SN-ALPHA-883171,26/12/2025,2/4/2026,29/3/2026,Delivered On Time,1285382,44,56556808,33821301.6,22735506.4,99.51,Level 3 Top Secret,48
ORD-10343,ALPHA-CNT-2024-797,Ministry of Defense - Australia,Asia Pacific,Australia,Aerospace Systems,Jet Engine Turbine Component,Ground Tactical,SN-ALPHA-819368,5/12/2025,13/5/2026,13/5/2026,Delivered On Time,1083994,34,36855796,26413495.4,10442300.6,91.2,Level 1 Standard,12
ORD-10344,ALPHA-CNT-2025-131,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Threat Intelligence Node,Digital Command,SN-ALPHA-261223,1/5/2024,3/10/2024,1/10/2024,Delivered On Time,388585,20,7771700,5485614.74,2286085.26,93.89,Level 3 Top Secret,60
ORD-10345,ALPHA-CNT-2023-347,Ministry of Defense - Germany,Europe,Germany,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-124906,29/7/2024,31/10/2024,25/10/2024,Delivered On Time,1144697,38,43498486,30475791.49,13022694.51,89.02,Level 1 Standard,36
ORD-10346,ALPHA-CNT-2024-481,Ministry of Defense - South Korea,Asia Pacific,South Korea,Cyber Security,Encrypted Comms Server,Airborne,SN-ALPHA-581532,5/4/2024,18/5/2024,25/6/2024,Delivered Delayed,1094890,24,26277360,17670117.89,8607242.11,94.65,Level 3 Top Secret,24
ORD-10347,ALPHA-CNT-2025-600,Ministry of Defense - Qatar,Middle East,Qatar,Land Defense,Ballistic Shielding Suite,Airborne,SN-ALPHA-851690,30/9/2024,22/11/2024,21/11/2024,Delivered On Time,372341,10,3723410,2539976.82,1183433.18,93.98,Level 2 Restricted,12
ORD-10348,ALPHA-CNT-2023-708,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-447828,18/10/2024,5/3/2025,4/3/2025,Delivered On Time,1183153,32,37860896,23989066.23,13871829.77,89.72,Level 3 Top Secret,60
ORD-10349,ALPHA-CNT-2024-556,Ministry of Defense - Canada,North America,Canada,Naval Technology,Naval Target Radar,Airborne,SN-ALPHA-139726,16/5/2024,24/8/2024,17/8/2024,Delivered On Time,406778,15,6101670,4148087.17,1953582.83,93.26,Level 2 Restricted,48
ORD-10350,ALPHA-CNT-2025-281,Ministry of Defense - UAE,Middle East,UAE,Cyber Security,Quantum Cipher Hardware,Ground Tactical,SN-ALPHA-191772,19/6/2023,30/7/2023,,In Production,1347682,37,49864234,29888072.18,19976161.82,91.98,Level 3 Top Secret,36
ORD-10351,ALPHA-CNT-2023-991,Ministry of Defense - India,Asia Pacific,India,Land Defense,Armored Tactical Vehicle,Maritime,SN-ALPHA-176806,3/1/2024,2/2/2024,6/3/2024,Delivered Delayed,1085141,20,21702820,16305189.75,5397630.25,94.21,Level 2 Restricted,24
ORD-10352,ALPHA-CNT-2024-585,Ministry of Defense - Qatar,Middle East,Qatar,Land Defense,Artillery Tracking Unit,Airborne,SN-ALPHA-156904,7/7/2025,30/10/2025,23/12/2025,Delivered Delayed,710197,3,2130591,1270778.73,859812.27,94.97,Level 1 Standard,12
ORD-10353,ALPHA-CNT-2025-700,Ministry of Defense - Australia,Asia Pacific,Australia,Aerospace Systems,Jet Engine Turbine Component,Digital Command,SN-ALPHA-286638,8/8/2023,10/10/2023,5/10/2023,Delivered On Time,555200,37,20542400,11734672.88,8807727.12,88.1,Level 3 Top Secret,48
ORD-10354,ALPHA-CNT-2023-664,Ministry of Defense - Germany,Europe,Germany,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-932794,1/4/2025,7/7/2025,,In Production,526379,40,21055160,13876645.47,7178514.53,97.06,Level 1 Standard,24
ORD-10355,ALPHA-CNT-2024-458,Ministry of Defense - Canada,North America,Canada,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-364144,20/10/2024,30/12/2024,22/12/2024,Delivered On Time,575754,8,4606032,3291363.88,1314668.12,96.48,Level 2 Restricted,60
ORD-10356,ALPHA-CNT-2025-452,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Aerospace Systems,Jet Engine Turbine Component,Maritime,SN-ALPHA-685193,5/9/2025,26/1/2026,17/1/2026,Delivered On Time,1086149,40,43445960,28649534.92,14796425.08,92.36,Level 3 Top Secret,60
ORD-10357,ALPHA-CNT-2023-267,Ministry of Defense - Japan,Asia Pacific,Japan,Tactical Avionics,Night Vision Targeting System,Airborne,SN-ALPHA-173863,24/1/2023,14/7/2023,13/7/2023,Delivered On Time,396030,44,17425320,10789558.33,6635761.67,88.63,Level 3 Top Secret,48
ORD-10358,ALPHA-CNT-2024-957,Ministry of Defense - Brazil,LATAM,Brazil,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-702891,29/2/2024,17/7/2024,10/7/2024,Delivered On Time,378055,23,8695265,5995757.34,2699507.66,96.98,Level 1 Standard,60
ORD-10359,ALPHA-CNT-2025-364,Ministry of Defense - Canada,North America,Canada,Naval Technology,Sonar Detection Array,Ground Tactical,SN-ALPHA-961530,11/1/2024,2/7/2024,,Under Testing,138422,40,5536880,3525611.57,2011268.43,99.37,Level 3 Top Secret,36
ORD-10360,ALPHA-CNT-2023-866,Ministry of Defense - Poland,Europe,Poland,Cyber Security,Quantum Cipher Hardware,Ground Tactical,SN-ALPHA-338703,29/1/2024,1/3/2024,7/4/2024,Delivered Delayed,1065691,11,11722601,9181339.48,2541261.52,90.86,Level 3 Top Secret,48
ORD-10361,ALPHA-CNT-2024-950,Ministry of Defense - India,Asia Pacific,India,Land Defense,Artillery Tracking Unit,Airborne,SN-ALPHA-371212,20/6/2023,17/8/2023,14/8/2023,Delivered On Time,385513,46,17733598,13843933.4,3889664.6,91.85,Level 1 Standard,60
ORD-10362,ALPHA-CNT-2025-805,Ministry of Defense - UK,Europe,UK,Land Defense,Artillery Tracking Unit,Ground Tactical,SN-ALPHA-527433,30/11/2025,18/1/2026,3/3/2026,Delivered Delayed,1391293,8,11130344,7519581.99,3610762.01,90.19,Level 3 Top Secret,12
ORD-10363,ALPHA-CNT-2023-192,Ministry of Defense - Germany,Europe,Germany,Naval Technology,Submarine Communications Module,Ground Tactical,SN-ALPHA-506881,22/11/2025,29/1/2026,,Under Testing,1008378,29,29242962,18480703.89,10762258.11,94.87,Level 1 Standard,60
ORD-10364,ALPHA-CNT-2024-391,Ministry of Defense - UAE,Middle East,UAE,Aerospace Systems,Recon Surveillance Drone,Digital Command,SN-ALPHA-573039,10/1/2025,28/6/2025,,In Production,782722,30,23481660,17242186.18,6239473.82,89.84,Level 1 Standard,36
ORD-10365,ALPHA-CNT-2025-128,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Tactical Avionics,Tactical Data Link,Airborne,SN-ALPHA-760830,25/11/2025,3/1/2026,10/1/2026,Delivered Delayed,936388,10,9363880,5236077.9,4127802.1,92.24,Level 1 Standard,24
ORD-10366,ALPHA-CNT-2023-495,Ministry of Defense - Japan,Asia Pacific,Japan,Cyber Security,Encrypted Comms Server,Maritime,SN-ALPHA-524094,10/1/2025,14/5/2025,,In Production,1250847,39,48783033,32620836.17,16162196.83,96.29,Level 1 Standard,24
ORD-10367,ALPHA-CNT-2024-150,Ministry of Defense - Brazil,LATAM,Brazil,Land Defense,Armored Tactical Vehicle,Airborne,SN-ALPHA-554059,19/1/2025,17/7/2025,,Under Testing,1084104,28,30354912,19247468.36,11107443.64,94.67,Level 1 Standard,60
ORD-10368,ALPHA-CNT-2025-266,Ministry of Defense - Australia,Asia Pacific,Australia,Aerospace Systems,Flight Control Radar,Ground Tactical,SN-ALPHA-431773,26/7/2023,13/1/2024,4/3/2024,Delivered Delayed,403548,49,19773852,15426253.69,4347598.31,92.6,Level 2 Restricted,24
ORD-10369,ALPHA-CNT-2023-974,Ministry of Defense - Chile,LATAM,Chile,Naval Technology,Submarine Communications Module,Digital Command,SN-ALPHA-117711,30/6/2025,5/9/2025,26/8/2025,Delivered On Time,894156,36,32189616,17800882.01,14388733.99,93,Level 2 Restricted,60
ORD-10370,ALPHA-CNT-2024-685,Ministry of Defense - France,Europe,France,Land Defense,Artillery Tracking Unit,Airborne,SN-ALPHA-508422,28/11/2024,17/4/2025,9/4/2025,Delivered On Time,1266053,13,16458689,11326930.98,5131758.02,94.69,Level 1 Standard,36
ORD-10371,ALPHA-CNT-2025-898,Ministry of Defense - USA,North America,USA,Naval Technology,Submarine Communications Module,Airborne,SN-ALPHA-806004,28/4/2023,29/6/2023,,In Production,1327880,32,42492160,31238786.85,11253373.15,88.07,Level 2 Restricted,24
ORD-10372,ALPHA-CNT-2023-319,Ministry of Defense - India,Asia Pacific,India,Cyber Security,Encrypted Comms Server,Ground Tactical,SN-ALPHA-224052,14/5/2024,23/6/2024,19/6/2024,Delivered On Time,1076163,36,38741868,26005653.11,12736214.89,88.93,Level 2 Restricted,12
ORD-10373,ALPHA-CNT-2024-977,Ministry of Defense - Japan,Asia Pacific,Japan,Tactical Avionics,Night Vision Targeting System,Ground Tactical,SN-ALPHA-660814,30/12/2025,17/4/2026,,In Production,865363,37,32018431,18293754.81,13724676.19,98.49,Level 3 Top Secret,60
ORD-10374,ALPHA-CNT-2025-326,Ministry of Defense - Chile,LATAM,Chile,Land Defense,Ballistic Shielding Suite,Airborne,SN-ALPHA-106185,2/9/2023,3/1/2024,27/12/2023,Delivered On Time,1440598,26,37455548,29706569.97,7748978.03,88.93,Level 1 Standard,24
ORD-10375,ALPHA-CNT-2023-762,Ministry of Defense - Poland,Europe,Poland,Land Defense,Armored Tactical Vehicle,Ground Tactical,SN-ALPHA-772580,18/4/2024,28/5/2024,18/5/2024,Delivered On Time,402621,22,8857662,6018804.43,2838857.57,96.41,Level 2 Restricted,36
ORD-10376,ALPHA-CNT-2024-330,Ministry of Defense - France,Europe,France,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-855274,31/7/2024,29/11/2024,29/11/2024,Delivered On Time,522697,4,2090788,1470966.71,619821.29,98.95,Level 3 Top Secret,36
ORD-10377,ALPHA-CNT-2025-793,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Jet Engine Turbine Component,Ground Tactical,SN-ALPHA-748386,14/1/2025,7/4/2025,7/4/2025,Delivered On Time,781658,31,24231398,14760615.35,9470782.65,91.22,Level 3 Top Secret,12
ORD-10378,ALPHA-CNT-2023-311,Ministry of Defense - Poland,Europe,Poland,Tactical Avionics,Night Vision Targeting System,Ground Tactical,SN-ALPHA-166309,30/11/2025,3/3/2026,,Under Testing,735493,18,13238874,8881623.26,4357250.74,92.41,Level 1 Standard,36
ORD-10379,ALPHA-CNT-2024-375,Ministry of Defense - Qatar,Middle East,Qatar,Land Defense,Ballistic Shielding Suite,Ground Tactical,SN-ALPHA-892682,21/2/2025,18/4/2025,,In Production,817976,38,31083088,20430521.26,10652566.74,94.77,Level 1 Standard,36
ORD-10380,ALPHA-CNT-2025-767,Ministry of Defense - USA,North America,USA,Tactical Avionics,Night Vision Targeting System,Digital Command,SN-ALPHA-882186,8/12/2025,7/4/2026,,In Production,1468006,24,35232144,20037364.47,15194779.53,98.49,Level 3 Top Secret,24
ORD-10381,ALPHA-CNT-2023-519,Ministry of Defense - South Korea,Asia Pacific,South Korea,Land Defense,Artillery Tracking Unit,Ground Tactical,SN-ALPHA-714054,5/9/2024,25/2/2025,1/4/2025,Delivered Delayed,528705,23,12160215,7010851.43,5149363.57,99.21,Level 1 Standard,60
ORD-10382,ALPHA-CNT-2024-625,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Cockpit Head Up Display,Maritime,SN-ALPHA-147727,28/1/2025,11/6/2025,5/6/2025,Delivered On Time,352619,22,7757618,5890887.87,1866730.13,96.8,Level 1 Standard,48
ORD-10383,ALPHA-CNT-2025-120,Ministry of Defense - India,Asia Pacific,India,Naval Technology,Submarine Communications Module,Airborne,SN-ALPHA-834928,3/11/2024,11/1/2025,5/1/2025,Delivered On Time,656954,2,1313908,801424.74,512483.26,89.03,Level 3 Top Secret,36
ORD-10384,ALPHA-CNT-2023-985,Ministry of Defense - Qatar,Middle East,Qatar,Land Defense,Ballistic Shielding Suite,Digital Command,SN-ALPHA-989455,5/11/2023,3/2/2024,22/3/2024,Delivered Delayed,408766,31,12671746,7587075.72,5084670.28,95.96,Level 3 Top Secret,36
ORD-10385,ALPHA-CNT-2024-899,Ministry of Defense - Germany,Europe,Germany,Tactical Avionics,Tactical Data Link,Digital Command,SN-ALPHA-176115,2/6/2025,12/8/2025,11/8/2025,Delivered On Time,157573,11,1733303,1172107.78,561195.22,92.88,Level 1 Standard,48
ORD-10386,ALPHA-CNT-2025-885,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-475075,14/12/2023,27/2/2024,20/2/2024,Delivered On Time,319152,28,8936256,6632371.09,2303884.91,93.6,Level 2 Restricted,36
ORD-10387,ALPHA-CNT-2023-798,Ministry of Defense - Qatar,Middle East,Qatar,Naval Technology,Submarine Communications Module,Airborne,SN-ALPHA-627262,7/8/2025,20/12/2025,13/12/2025,Delivered On Time,360435,46,16580010,9375773.97,7204236.03,88.58,Level 1 Standard,24
ORD-10388,ALPHA-CNT-2024-109,Ministry of Defense - USA,North America,USA,Naval Technology,Sonar Detection Array,Maritime,SN-ALPHA-211291,17/7/2024,22/8/2024,21/8/2024,Delivered On Time,208477,32,6671264,4631204.68,2040059.32,90.27,Level 2 Restricted,24
ORD-10389,ALPHA-CNT-2025-585,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Flight Control Radar,Ground Tactical,SN-ALPHA-403915,15/9/2023,29/11/2023,,Under Testing,1346717,5,6733585,3904150.16,2829434.84,97.41,Level 3 Top Secret,48
ORD-10390,ALPHA-CNT-2023-235,Ministry of Defense - France,Europe,France,Tactical Avionics,Cockpit Head Up Display,Airborne,SN-ALPHA-925115,17/3/2023,10/7/2023,,In Production,348530,38,13244140,7405000.82,5839139.18,93.4,Level 2 Restricted,36
ORD-10391,ALPHA-CNT-2024-762,Ministry of Defense - UAE,Middle East,UAE,Cyber Security,Threat Intelligence Node,Ground Tactical,SN-ALPHA-819195,24/5/2023,6/10/2023,5/10/2023,Delivered On Time,1250475,10,12504750,7042499.98,5462250.02,91.59,Level 3 Top Secret,36
ORD-10392,ALPHA-CNT-2025-277,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Flight Control Radar,Ground Tactical,SN-ALPHA-415989,27/4/2025,29/7/2025,23/8/2025,Delivered Delayed,869472,40,34778880,26381207.35,8397672.65,92.57,Level 1 Standard,60
ORD-10393,ALPHA-CNT-2023-715,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Tactical Avionics,Cockpit Head Up Display,Ground Tactical,SN-ALPHA-736030,3/12/2023,10/3/2024,22/4/2024,Delivered Delayed,390687,46,17971602,10414419.73,7557182.27,98.17,Level 1 Standard,36
ORD-10394,ALPHA-CNT-2024-920,Ministry of Defense - UAE,Middle East,UAE,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-190707,24/2/2024,4/5/2024,2/5/2024,Delivered On Time,1065197,24,25564728,14349170.99,11215557.01,96.91,Level 3 Top Secret,24
ORD-10395,ALPHA-CNT-2025-108,Ministry of Defense - Germany,Europe,Germany,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-395192,20/12/2024,15/2/2025,,In Production,609603,35,21336105,14070627.24,7265477.76,91.24,Level 3 Top Secret,12
ORD-10396,ALPHA-CNT-2023-329,Ministry of Defense - South Korea,Asia Pacific,South Korea,Land Defense,Armored Tactical Vehicle,Ground Tactical,SN-ALPHA-902448,18/12/2025,24/4/2026,,In Production,1396652,44,61452688,46765395.28,14687292.72,89.4,Level 3 Top Secret,12
ORD-10397,ALPHA-CNT-2024-358,Ministry of Defense - Brazil,LATAM,Brazil,Tactical Avionics,Night Vision Targeting System,Ground Tactical,SN-ALPHA-558936,23/12/2024,31/1/2025,30/1/2025,Delivered On Time,464380,48,22290240,13721918.42,8568321.58,91,Level 1 Standard,12
ORD-10398,ALPHA-CNT-2025-722,Ministry of Defense - Poland,Europe,Poland,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-499941,28/8/2025,25/1/2026,23/1/2026,Delivered On Time,1230594,23,28303662,18551016.95,9752645.05,98.96,Level 1 Standard,12
ORD-10399,ALPHA-CNT-2023-924,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Land Defense,Ballistic Shielding Suite,Digital Command,SN-ALPHA-514306,15/1/2025,11/4/2025,7/4/2025,Delivered On Time,851125,17,14469125,8102429.78,6366695.22,94.92,Level 2 Restricted,36
ORD-10400,ALPHA-CNT-2024-412,Ministry of Defense - Germany,Europe,Germany,Aerospace Systems,Flight Control Radar,Maritime,SN-ALPHA-962057,31/7/2024,20/10/2024,11/10/2024,Delivered On Time,339385,1,339385,224764.38,114620.62,94.35,Level 3 Top Secret,36
ORD-10401,ALPHA-CNT-2025-829,Ministry of Defense - India,Asia Pacific,India,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-792818,29/1/2023,25/6/2023,15/6/2023,Delivered On Time,951626,31,29500406,20485178.4,9015227.6,95.1,Level 2 Restricted,60
ORD-10402,ALPHA-CNT-2023-826,Ministry of Defense - Chile,LATAM,Chile,Aerospace Systems,Recon Surveillance Drone,Ground Tactical,SN-ALPHA-132316,24/3/2025,21/7/2025,,In Production,145790,31,4519490,3130771.68,1388718.32,92.36,Level 1 Standard,36
ORD-10403,ALPHA-CNT-2024-758,Ministry of Defense - Australia,Asia Pacific,Australia,Tactical Avionics,Night Vision Targeting System,Maritime,SN-ALPHA-597012,12/1/2023,30/4/2023,21/4/2023,Delivered On Time,983044,42,41287848,26139612.08,15148235.92,97.6,Level 2 Restricted,12
ORD-10404,ALPHA-CNT-2025-381,Ministry of Defense - Canada,North America,Canada,Tactical Avionics,Tactical Data Link,Maritime,SN-ALPHA-263917,18/2/2023,17/5/2023,9/5/2023,Delivered On Time,646543,42,27154806,17077203.88,10077602.12,94.23,Level 2 Restricted,48
ORD-10405,ALPHA-CNT-2023-533,Ministry of Defense - Brazil,LATAM,Brazil,Land Defense,Ballistic Shielding Suite,Digital Command,SN-ALPHA-659381,23/2/2025,21/5/2025,,Under Testing,1270851,34,43208934,24916686.93,18292247.07,89.39,Level 1 Standard,48
ORD-10406,ALPHA-CNT-2024-485,Ministry of Defense - Australia,Asia Pacific,Australia,Cyber Security,Threat Intelligence Node,Maritime,SN-ALPHA-330545,23/2/2025,31/3/2025,20/5/2025,Delivered Delayed,1360015,9,12240135,7854489.49,4385645.51,89.54,Level 1 Standard,24
ORD-10407,ALPHA-CNT-2025-972,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Land Defense,Armored Tactical Vehicle,Digital Command,SN-ALPHA-243006,22/8/2023,9/11/2023,4/11/2023,Delivered On Time,1109926,22,24418372,14037479.06,10380892.94,94.39,Level 3 Top Secret,24
ORD-10408,ALPHA-CNT-2023-457,Ministry of Defense - Chile,LATAM,Chile,Naval Technology,Sonar Detection Array,Ground Tactical,SN-ALPHA-883028,17/2/2025,29/6/2025,23/6/2025,Delivered On Time,368953,13,4796389,3557237.04,1239151.96,99.15,Level 2 Restricted,36
ORD-10409,ALPHA-CNT-2024-570,Ministry of Defense - Brazil,LATAM,Brazil,Aerospace Systems,Flight Control Radar,Airborne,SN-ALPHA-509985,20/7/2024,11/11/2024,2/11/2024,Delivered On Time,151894,25,3797350,3005862.93,791487.07,91.67,Level 1 Standard,48
ORD-10410,ALPHA-CNT-2025-358,Ministry of Defense - Germany,Europe,Germany,Aerospace Systems,Jet Engine Turbine Component,Airborne,SN-ALPHA-935474,12/10/2024,21/1/2025,28/2/2025,Delivered Delayed,1458277,48,69997296,55474160.02,14523135.98,98.35,Level 1 Standard,12
ORD-10411,ALPHA-CNT-2023-323,Ministry of Defense - Saudi Arabia,Middle East,Saudi Arabia,Aerospace Systems,Flight Control Radar,Airborne,SN-ALPHA-936223,21/9/2023,7/11/2023,3/11/2023,Delivered On Time,486048,18,8748864,6703972.55,2044891.45,97.09,Level 2 Restricted,12
